24,NG008,BORNO,NG008024,MONGUNO,NG008024007,MONGUNO,BO_S059,GOVERNMENT GIRLS SECONDARY SCHOOL (GGSS),13.62306,12.67954,Click to open on google map,Formal,Spontaneous,Collective Settlement/Centre,"637,786 sq.m",Government,SEMA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Public/Government,Self-made/makeshift shelter,3727,25163,679,830,2061,2519,3092,3778,4579,6870,340,415,No,Insurgency ,None,Place of origin,Access to better services ,NULL,None,<50%,<75%,<25%,None,<25%,<25%,<50%,Kitchen sets,On-site (<10 mn),Piped water supply,10 - 15 ltr,No,Yes,Not so good (Not hygienic),150,Burning,No,Yes,Yes,No,"Yes, on site",Yes,Twice a week,Distribution,Yes,Malaria,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<75%,Petty trade,80,Yes,Yes,No,"Friends, neighbors and family",Other relief assistance,No
24,NG008,BORNO,NG008026,NGANZAI,NG008026004,GAJIRAM,BO_S064,LG QUARTERS,13.21178,12.48498,Click to open on google map,Informal,Spontaneous,Collective Settlement/Centre,"24,536 sq.m",None,NULL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Public/Government,Government building,1157,5519,247,195,497,441,726,875,883,1380,154,121,No,Insurgency ,Fire,Place of origin,Improved security ,NULL,None,<50%,<25%,<50%,None,<25%,<75%,<50%,Mosquito nets,On-site (<10 mn),Hand pumps,10 - 15 ltr,Yes,No,Not so good (Not hygienic),2,Burning,Yes,None,Yes,Yes,"Yes, on site",Yes,Once a month,Distribution,Yes,Malaria,No,Yes,On-site (<3 km),NGO,Yes,Off-site,<25%,Collecting firewood,898,Yes,Yes,Yes,Local leader/Community leader,Distribution,No
24,NG008,BORNO,NG008026,NGANZAI,NG008026004,GAJIRAM,BO_S066,BOARDING PRIMARY SCHOOL,13.20653,12.48092,Click to open on google map,Informal,Spontaneous,Collective Settlement/Centre,"31,911 sq.m",INGO,IOM,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Public/Government,School,451,2122,95,79,187,164,296,361,367,461,53,59,No,Insurgency ,Fire,Place of origin,Improved security ,NULL,None,<50%,<25%,<50%,None,<50%,<25%,<50%,Blankets/Mats,On-site (<10 mn),Hand pumps,5 - 10 ltr,Yes,No,Not so good (Not hygienic),16,Burning,Yes,None,Yes,Yes,"Yes, on site",Yes,Irregular,Distribution,Yes,Malaria,No,Yes,Off-site (<3 km),NGO,Yes,On-site,<50%,Farming,302,Yes,Yes,Yes,Local leader/Community leader,Safety and Security,No
24,NG008,BORNO,NG008013,JERE,NG008013009,OLD MAIDUGURI,BO_S067,FARIA BUZU CAMP,13.18954,11.87071,Click to open on google map,Informal,Spontaneous,Collective Settlement/Centre,"51,013 sq.m",None,NULL,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Private Building,Self-made/makeshift shelter,43,313,8,6,32,34,45,49,56,74,5,4,No,Insurgency ,None,Place of origin,Access to land ,NULL,None,<25%,<75%,<25%,<25%,None,None,<50%,Blankets/Mats,On-site (<10 mn),Protected well,5 - 10 ltr,No,Yes,Not so good (Not hygienic),10,Burning,Yes,None,Yes,Yes,"Yes, on site",Yes,Irregular,Cash (personal money),Yes,Malaria,Yes,Yes,On-site (<3 km),Government,Yes,Off-site,<50%,Pastoralism,26,Yes,Yes,No,Local leader/Community leader,Other relief assistance,No
24,NG008,BORNO,NG008013,JERE,NG008013009,OLD MAIDUGURI,BO_S068,FARIA GIDAN BLOCK CAMP,13.18123,11.86721,Click to open on google map,Informal,Spontaneous,Camp,"127,358 sq.m",INGO,IOM,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Private Building,Emergency shelter,1105,5724,117,112,494,536,852,922,1108,1469,58,56,Yes,Insurgency ,None,Place of origin,Improved security ,NULL,None,<75%,<50%,<25%,None,<75%,None,<50%,Hygiene kits,On-site (<10 mn),Piped water supply,10 - 15 ltr,Yes,No,Not so good (Not hygienic),63,Burning,Yes,Yes,Yes,Yes,"Yes, on site",Yes,Irregular,Cash (personal money),Yes,Fever,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<25%,Daily labourer,463,Yes,Yes,No,Local leader/Community leader,Other relief assistance,No
24,NG008,BORNO,NG008013,JERE,NG008013002,BALE GALTIMARI,BO_S069,GOMBOLE SITE,13.16518,11.80358,Click to open on google map,Informal,Spontaneous,Collective Settlement/Centre,"52,488 sq.m",None,NULL,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Private Building,Host family house,12,62,1,3,4,7,8,10,11,14,2,2,No,Insurgency ,None,Place of origin,To join family members,NULL,None,None,<25%,>75%,<75%,None,<75%,<75%,Mosquito nets,On-site (<10 mn),Piped water supply,>15 ltr,Yes,No,Not so good (Not hygienic),1,Burning,No,None,No,Yes,"Yes, on site",Yes,Once a week,Cash (personal money),No,Skin disease,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<25%,Petty trade,6,Yes,Yes,No,"Friends, neighbors and family",Distribution,No
24,NG008,BORNO,NG008016,KONDUGA,NG008016002,DALORI / WANORI,BO_S071,CHALLUMURI,13.26588,11.74435,Click to open on google map,Informal,Spontaneous,Collective Settlement/Centre,"20,129 sq.m",INGO,IOM,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Public/Government,Self-made/makeshift shelter,98,364,10,15,25,30,36,44,87,106,4,7,No,Insurgency ,Fire,Place of origin,Access to better services ,NULL,None,<25%,>75%,None,None,<50%,<25%,<50%,Blankets/Mats,On-site (<10 mn),Hand pumps,10 - 15 ltr,Yes,No,Not so good (Not hygienic),1,Burning,Yes,None,Yes,Yes,"Yes, on site",Yes,Once a month,Distribution,Yes,Malaria,Yes,Yes,On-site (<3 km),INGO,Yes,Off-site,<25%,Farming,0,Yes,Yes,Yes,"Friends, neighbors and family",Distribution,No
24,NG008,BORNO,NG008013,JERE,NG008013009,OLD MAIDUGURI,BO_S072,KORSO BASHIR CAMP,13.16474,11.86932,Click to open on google map,Informal,Spontaneous,Collective Settlement/Centre,"12,739 sq.m",INGO,NULL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Private Building,Self-made/makeshift shelter,156,625,12,13,58,55,91,103,118,162,7,6,No,Insurgency ,None,Place of origin,Access to land ,NULL,None,None,>75%,<25%,None,<25%,>75%,<75%,Blankets/Mats,On-site (<10 mn),Piped water supply,5 - 10 ltr,Yes,No,Not so good (Not hygienic),7,Burning,Yes,None,Yes,Yes,"Yes, on site",Yes,Irregular,Cash (personal money),Yes,Fever,Yes,Yes,On-site (<3 km),NGO,Yes,Off-site,>75%,Petty trade,90,Yes,Yes,No,Local leader/Community leader,Distribution,No
24,NG008,BORNO,NG008011,GWOZA,NG008011006,GWOZA TOWN GADAMAYO,BO_S073,20 HOUSING UNIT,13.68992,11.07002,Click to open on google map,Informal,Spontaneous,Collective Settlement/Centre,"7,017 sq.m",INGO,NULL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Public/Government,Emergency shelter,776,4365,98,120,413,504,570,696,805,985,78,96,Yes,Insurgency ,None,Place of origin,NULL,No access to initial place of displacement,None,<75%,None,<50%,None,<75%,<25%,<25%,Blankets/Mats,On-site (<10 mn),Piped water supply,5 - 10 ltr,Yes,No,Not so good (Not hygienic),95,Garbage pit,Yes,None,Yes,Yes,"Yes, on site",Yes,Once a month,Distribution,Yes,Malaria,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<75%,Pastoralism,31,Yes,Yes,No,"Friends, neighbors and family",Other relief assistance,No
24,NG008,BORNO,NG008013,JERE,NG008013009,OLD MAIDUGURI,BO_S076,SHUWARI CAMP,13.1655,11.86693,Click to open on google map,Informal,Spontaneous,Camp,"13,313 sq.m",INGO,N/A,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Private Building,Self-made/makeshift shelter,877,4711,93,96,408,440,716,744,911,1208,47,48,No,Insurgency ,None,Place of origin,Access to land ,NULL,None,<25%,>75%,None,None,<50%,>75%,<75%,Blankets/Mats,On-site (<10 mn),Piped water supply,5 - 10 ltr,Yes,No,Not so good (Not hygienic),12,Burning,Yes,Yes,Yes,No,"Yes, on site",Yes,Irregular,Cash (personal money),Yes,Malaria,Yes,Yes,Off-site (<3 km),Government,Yes,On-site,<75%,Petty trade,351,Yes,No,No,"Friends, neighbors and family",Access to services,No
24,NG008,BORNO,NG008016,KONDUGA,NG008016007,KONDUGA,BO_S077,KALARI ABULE,13.28333,11.73458,Click to open on google map,Informal,Spontaneous,Collective Settlement/Centre,"41,265 sq.m",INGO,IOM,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Public/Government,Host family house,581,4128,111,136,338,414,507,620,845,1033,51,73,Yes,Insurgency ,None,Place of origin,Improved security ,NULL,None,None,<75%,None,<25%,None,<25%,<25%,Mosquito nets,On-site (<10 mn),Hand pumps,10 - 15 ltr,Yes,No,Not so good (Not hygienic),26,Burning,No,None,No,No,"Yes, on site",Yes,Irregular,Distribution,Yes,Malaria,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<25%,Farming,202,Yes,Yes,Yes,"Friends, neighbors and family",Distribution,No
24,NG008,BORNO,NG008016,KONDUGA,NG008016007,KONDUGA,BO_S078,MASHAMARI KULUYE,13.38719,11.66571,Click to open on google map,Informal,Spontaneous,Collective Settlement/Centre,"330,026 sq.m",INGO,IOM,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Public/Government,Self-made/makeshift shelter,827,4402,138,170,356,437,534,654,891,1090,50,82,Yes,Insurgency ,None,Place of origin,Improved security ,NULL,None,None,None,<25%,>75%,None,<25%,<25%,Soap,On-site (<10 mn),Hand pumps,10 - 15 ltr,Yes,No,Not so good (Not hygienic),38,Burning,No,None,No,No,"Yes, on site",Yes,Irregular,Distribution,Yes,Malaria,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<25%,Farming,257,Yes,Yes,Yes,"Friends, neighbors and family",Distribution,No
24,NG008,BORNO,NG008021,MAIDUGURI M. C.,NG008021001,BOLORI  I,BO_S084,BULLET QUARTERS CAMP,13.11008,11.8558,Click to open on google map,Informal,Spontaneous,Collective Settlement/Centre,"5,181 sq.m",None,NULL,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Private Building,Host family house,25,132,5,6,5,8,20,26,26,30,2,4,Yes,Insurgency ,Flood,"None, stay here",NULL,Security available,None,None,None,>75%,<75%,<50%,<75%,<75%,Mattress,On-site (<10 mn),Piped water supply,>15 ltr,Yes,No,Not so good (Not hygienic),12,Burning,No,None,Yes,No,"Yes, on site",Yes,Irregular,Cash (personal money),Yes,Malaria,Yes,Yes,On-site (>3 km),INGO,Yes,Off-site,<50%,Petty trade,25,Yes,Yes,No,"Friends, neighbors and family",Other relief assistance,No
24,NG008,BORNO,NG008021,MAIDUGURI M. C.,NG008021010,LAMISULA/JABBA MARI,BO_S086,GREMA MOHAMMED COMPANY,13.14298,11.85561,Click to open on google map,Informal,Spontaneous,Camp,"24,318 sq.m",None,NULL,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Private Building,Self-made/makeshift shelter,61,391,8,10,39,49,52,61,75,90,2,5,No,Insurgency ,None,Place of origin,Improved security ,NULL,None,None,<50%,<75%,<50%,<50%,<50%,<25%,Mosquito nets,On-site (<10 mn),Hand pumps,10 - 15 ltr,Yes,No,Not so good (Not hygienic),2,Burning,No,None,Yes,No,"Yes, on site",Yes,Irregular,Distribution,Yes,Malaria,Yes,Yes,Off-site (<3 km),Government,Yes,On-site,<75%,Daily labourer,3,Yes,No,No,"Friends, neighbors and family",Other relief assistance,No
24,NG008,BORNO,NG008007,DAMBOA,NG008007005,DAMBOA,BO_S089,GENERAL HOSPITAL DAMBOA,12.76288,11.16363,Click to open on google map,Formal,Spontaneous,Collective Settlement/Centre,"167,318 sq.m",Government,SEMA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Public/Government,Emergency shelter,2167,6585,126,138,385,434,475,535,1788,2573,68,63,No,Insurgency ,None,Place of origin,Improved security ,NULL,None,<75%,<25%,<25%,None,<25%,None,<75%,Kitchen sets,On-site (<10 mn),Water truck,10 - 15 ltr,Yes,No,Not so good (Not hygienic),209,Burning,No,None,Yes,No,"Yes, on site",Yes,Once a month,Distribution,Yes,Malaria,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<75%,Farming,23,Yes,Yes,Yes,Local leader/Community leader,Distribution,Yes
24,NG008,BORNO,NG008007,DAMBOA,NG008007005,DAMBOA,BO_S090,CENTRAL PRIMARY SCHOOL DAMBOA,12.75653,11.16132,Click to open on google map,Informal,Spontaneous,Collective Settlement/Centre,"27,495 sq.m",INGO,IOM,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Public/Government,Emergency shelter,1176,3861,74,80,233,346,463,811,724,898,106,126,No,Insurgency ,None,Place of origin,Improved security ,NULL,None,<75%,<25%,<25%,None,<25%,None,<75%,Kitchen sets,On-site (<10 mn),Water truck,10 - 15 ltr,Yes,No,Not so good (Not hygienic),136,Garbage pit,Yes,None,Yes,No,"Yes, on site",Yes,Once a month,Distribution,Yes,Malaria,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,>75%,Farming,23,Yes,Yes,Yes,Local leader/Community leader,Distribution,Yes
24,NG008,BORNO,NG008024,MONGUNO,NG008024007,MONGUNO,BO_S091,NGURNO,13.62026,12.68552,Click to open on google map,Formal,Spontaneous,Collective Settlement/Centre,"31,994 sq.m",Government,SEMA,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Public/Government,Self-made/makeshift shelter,827,4915,133,162,486,595,708,865,818,1001,66,81,No,Insurgency ,Fire,Place of origin,Access to land ,NULL,<25%,<25%,<75%,<25%,None,<25%,<25%,<25%,Mosquito nets,On-site (<10 mn),Piped water supply,10 - 15 ltr,Yes,No,Not so good (Not hygienic),130,Burning,No,Yes,Yes,No,"Yes, on site",Yes,Irregular,Distribution,Yes,Malaria,Yes,Yes,Off-site (<3 km),INGO,Yes,On-site,<75%,Petty trade,50,Yes,No,No,"Friends, neighbors and family",Other relief assistance,No
24,NG008,BORNO,NG008024,MONGUNO,NG008024007,MONGUNO,BO_S092,KUYA PRIMARY SCHOOL,13.61947,12.66375,Click to open on google map,Formal,Spontaneous,Collective Settlement/Centre,"59,570 sq.m",Government,SEMA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Public/Government,Self-made/makeshift shelter,2905,16130,436,532,1321,1615,1981,2422,2936,4403,218,266,No,Insurgency ,Fire,Place of origin,Access to land ,NULL,None,<50%,<75%,<25%,None,<75%,<25%,<50%,Mosquito nets,On-site (<10 mn),Piped water supply,>15 ltr,Yes,No,Not so good (Not hygienic),415,Burning,Yes,Yes,Yes,Yes,"Yes, on site",Yes,Irregular,Distribution,Yes,Malaria,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<75%,Collecting firewood,21,Yes,Yes,No,"Friends, neighbors and family",Distribution,No
24,NG008,BORNO,NG008024,MONGUNO,NG008024007,MONGUNO,BO_S094,GANA ALI,13.62468,12.67141,Click to open on google map,Formal,Spontaneous,Collective Settlement/Centre,"79,201 sq.m",Government,SEMA,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Private Building,Self-made/makeshift shelter,1078,5449,147,180,539,659,785,959,907,1109,74,90,Yes,Insurgency ,None,Place of origin,Access to better services ,NULL,None,<50%,<75%,None,None,<25%,<25%,<50%,Kitchen sets,Off-site (<10 mn),Piped water supply,10 - 15 ltr,Yes,No,Not so good (Not hygienic),250,Burning,No,None,Yes,No,"Yes, on site",Yes,Irregular,Distribution,Yes,Malaria,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<50%,Petty trade,121,Yes,Yes,No,Local leader/Community leader,Other relief assistance,No
24,NG008,BORNO,NG008024,MONGUNO,NG008024007,MONGUNO,BO_S096,GARDENER LOW COST,13.61943,12.67214,Click to open on google map,Formal,Spontaneous,Collective Settlement/Centre,"13,940 sq.m",Government,SEMA,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Private Building,Self-made/makeshift shelter,219,1288,35,42,127,156,185,227,215,262,18,21,No,Insurgency ,Fire,Place of origin,Access to better services ,NULL,None,None,>75%,None,None,<25%,<25%,<25%,Blankets/Mats,Off-site (<10 mn),Piped water supply,10 - 15 ltr,Yes,No,Not so good (Not hygienic),40,Burning,Yes,None,Yes,Yes,"Yes, on site",Yes,Every 2 weeks,Distribution,Yes,Malaria,Yes,Yes,On-site (<3 km),INGO,Yes,Off-site,<75%,Collecting firewood,52,Yes,Yes,No,"Friends, neighbors and family",Distribution,No
24,NG008,BORNO,NG008024,MONGUNO,NG008024007,MONGUNO,BO_S097,WATER BOARD,13.61469,12.68426,Click to open on google map,Formal,Spontaneous,Collective Settlement/Centre,"124,895 sq.m",Government,SEMA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Public/Government,Emergency shelter,1590,10825,292,357,536,654,1462,1786,2165,3248,146,179,No,Insurgency ,Fire,Place of origin,Access to land ,NULL,None,<75%,<50%,None,None,<75%,<50%,<50%,Blankets/Mats,On-site (<10 mn),Piped water supply,10 - 15 ltr,Yes,No,Not so good (Not hygienic),537,Burning,No,Yes,Yes,No,"Yes, on site",Yes,Irregular,Distribution,Yes,Fever,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<75%,Petty trade,22,Yes,Yes,No,"Friends, neighbors and family",Distribution,No
24,NG008,BORNO,NG008024,MONGUNO,NG008024007,MONGUNO,BO_S098,GOVERNMENT DAY SECONDARY SCHOOL (GDSS),13.60536,12.67309,Click to open on google map,Formal,Spontaneous,Collective Settlement/Centre,"53,433 sq.m",Government,SEMA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Public/Government,School,941,6847,185,226,678,828,986,1205,1140,1393,93,113,Yes,Insurgency ,Fire,Place of origin,Access to better services ,NULL,None,<50%,<50%,<25%,None,<50%,<50%,<25%,Kitchen sets,On-site (<10 mn),Piped water supply,>15 ltr,Yes,No,Not so good (Not hygienic),95,Burning,Yes,Yes,Yes,No,"Yes, on site",Yes,Once a month,Distribution,Yes,Fever,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<75%,Collecting firewood,15,Yes,Yes,No,"Friends, neighbors and family",Distribution,No
24,NG008,BORNO,NG008024,MONGUNO,NG008024007,MONGUNO,BO_S099,NRC 1 & 2,13.62409,12.66615,Click to open on google map,Formal,Spontaneous,Collective Settlement/Centre,"49,380 sq.m",Government,SEMA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Public/Government,Emergency shelter,504,3674,99,121,364,444,529,646,612,748,49,62,No,Insurgency ,None,Place of origin,Access to land ,NULL,None,<75%,<50%,<25%,None,<75%,<50%,<50%,Blankets/Mats,On-site (<10 mn),Piped water supply,10 - 15 ltr,Yes,No,Not so good (Not hygienic),109,Burning,No,Yes,Yes,No,"Yes, on site",Yes,Once a month,Distribution,Yes,Malaria,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<75%,Collecting firewood,95,Yes,No,No,"Friends, neighbors and family",Distribution,No
24,NG008,BORNO,NG008014,KAGA,NG008014002,BENISHEIKH,BO_S101,MAGISTRATE,12.49842,11.80791,Click to open on google map,Informal,Spontaneous,Collective Settlement/Centre,"75,252 sq.m",None,NULL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Private Building,Emergency shelter,474,4668,137,151,234,248,806,822,974,1215,34,47,No,Insurgency ,None,Place of origin,Improved security ,NULL,None,>75%,None,<50%,None,<75%,<25%,<50%,Soap,On-site (<10 mn),Piped water supply,10 - 15 ltr,Yes,No,Not so good (Not hygienic),24,Burning,Yes,None,Yes,Yes,"Yes, on site",Yes,Irregular,Cash (personal money),Yes,Malaria,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<50%,Daily labourer,301,Yes,Yes,No,Local leader/Community leader,Situation in areas of origin,No
24,NG008,BORNO,NG008021,MAIDUGURI M. C.,NG008021013,MAISANDARI,BO_S102,KADUWA I,13.13168,11.79113,Click to open on google map,Informal,Spontaneous,Camp,"14,879 sq.m",None,NULL,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Private Building,Emergency shelter,47,287,14,13,24,18,39,49,41,72,11,6,No,Insurgency ,None,Place of origin,Access to land ,NULL,<25%,<75%,<50%,None,None,<75%,None,<75%,Mosquito nets,On-site (<10 mn),Piped water supply,5 - 10 ltr,Yes,No,Not so good (Not hygienic),4,Burning,No,None,Yes,No,"Yes, on site",Yes,Irregular,Distribution,Yes,Malaria,Yes,Yes,On-site (<3 km),INGO,Yes,Off-site,<50%,Petty trade,11,Yes,Yes,No,Local leader/Community leader,Distribution,No
24,NG008,BORNO,NG008021,MAIDUGURI M. C.,NG008021013,MAISANDARI,BO_S103,KADUWA II,13.13247,11.78975,Click to open on google map,Informal,Spontaneous,Collective Settlement/Centre,"15,060 sq.m",None,NULL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Private Building,Self-made/makeshift shelter,43,259,12,13,26,41,34,40,39,40,5,9,No,Insurgency ,None,Place of origin,Access to land ,NULL,None,None,>75%,None,None,<50%,<25%,<25%,Mattress,On-site (<10 mn),Piped water supply,5 - 10 ltr,Yes,No,Not so good (Not hygienic),9,Burning,No,None,Yes,No,"Yes, on site",Yes,Once a month,Distribution,Yes,Malaria,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<75%,Petty trade,18,Yes,Yes,No,"Friends, neighbors and family",Distribution,No
24,NG008,BORNO,NG008021,MAIDUGURI M. C.,NG008021013,MAISANDARI,BO_S104,ALI DAWARI II,13.13292,11.79025,Click to open on google map,Informal,Spontaneous,Collective Settlement/Centre,"19,368 sq.m",None,NULL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Private Building,Emergency shelter,21,82,5,5,8,10,10,13,12,13,1,5,No,Insurgency ,None,Place of origin,Access to land ,NULL,None,>75%,<25%,None,None,<50%,<25%,<25%,Mattress,Off-site (<10 mn),Piped water supply,10 - 15 ltr,Yes,No,Not so good (Not hygienic),2,Burning,No,None,Yes,No,"Yes, on site",Yes,Once a month,Distribution,Yes,Malaria,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<75%,Petty trade,13,Yes,Yes,No,"Friends, neighbors and family",Distribution,No
24,NG008,BORNO,NG008021,MAIDUGURI M. C.,NG008021013,MAISANDARI,BO_S105,ALI DAWARI I CAMP,13.13281,11.79064,Click to open on google map,Informal,Spontaneous,Collective Settlement/Centre,"12,039 sq.m",None,NULL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Private Building,Emergency shelter,24,88,2,6,4,6,15,20,16,17,1,1,No,Insurgency ,None,Place of origin,Access to land ,NULL,None,>75%,<25%,None,None,<50%,None,<50%,Mattress,On-site (<10 mn),Piped water supply,10 - 15 ltr,Yes,No,Not so good (Not hygienic),5,Burning,No,None,Yes,No,"Yes, on site",No,Once a month,Distribution,Yes,Malaria,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<50%,Petty trade,15,Yes,Yes,No,"Friends, neighbors and family",Distribution,No
24,NG008,BORNO,NG008021,MAIDUGURI M. C.,NG008021010,LAMISULA/JABBA MARI,BO_S106,GIDAN MANDARA,13.15097,11.85567,Click to open on google map,Informal,Spontaneous,Camp,"4,112 sq.m",None,NULL,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Private Building,Individual house,38,224,5,6,22,27,29,36,42,52,2,3,No,Insurgency ,None,Place of origin,Improved security ,NULL,None,None,None,>75%,None,<75%,<50%,<25%,Kitchen sets,On-site (<10 mn),Piped water supply,10 - 15 ltr,Yes,No,Not so good (Not hygienic),4,Burning,No,None,Yes,No,"Yes, on site",Yes,Once a week,Distribution,Yes,Fever,Yes,Yes,Off-site (<3 km),Government,Yes,On-site,<75%,Daily labourer,5,Yes,No,No,"Friends, neighbors and family",Other relief assistance,No
24,NG008,BORNO,NG008021,MAIDUGURI M. C.,NG008021013,MAISANDARI,BO_S107,BULABULIN GAURA,13.13365,11.8004,Click to open on google map,Informal,Spontaneous,Collective Settlement/Centre,"54,215 sq.m",None,NULL,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Private Building,Self-made/makeshift shelter,25,90,3,5,6,7,13,15,17,20,2,2,No,Insurgency ,None,Place of origin,Improved security ,NULL,None,<25%,>75%,None,None,>75%,<50%,<50%,Mosquito nets,On-site (<10 mn),Lake/dam,5 - 10 ltr,Yes,No,Not so good (Not hygienic),4,Burning,Yes,None,Yes,No,"Yes, on site",Yes,Irregular,Cash (personal money),Yes,Fever,Yes,Yes,On-site (<3 km),INGO,Yes,Off-site,<50%,Petty trade,12,Yes,Yes,No,Local leader/Community leader,Distribution,No
24,NG008,BORNO,NG008016,KONDUGA,NG008016002,DALORI / WANORI,BO_S108,YAWURI CAMP,13.21718,11.77588,Click to open on google map,Informal,Spontaneous,Collective Settlement/Centre,"30,055 sq.m",None,NULL,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Private Building,Self-made/makeshift shelter,547,1907,60,73,137,168,240,294,395,482,25,33,No,Insurgency ,Storm,Place of origin,Access to better services ,NULL,None,<25%,>75%,None,None,<50%,<25%,<50%,Blankets/Mats,On-site (<10 mn),Piped water supply,>15 ltr,Yes,No,Not so good (Not hygienic),0,Burning,Yes,None,Yes,Yes,"Yes, on site",Yes,Once a month,Distribution,Yes,Malaria,Yes,Yes,Off-site (<3 km),Government,Yes,On-site,<75%,Farming,0,Yes,Yes,Yes,"Friends, neighbors and family",Distribution,No
24,NG008,BORNO,NG008003,BAMA,NG008003006,KUMSHE /NDUGUNO,BO_S110,BANKI CAMP,14.15444,11.25755,Click to open on google map,Formal,Spontaneous,Collective Settlement/Centre,"248,796 sq.m",Government,SEMA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Private Building,Host family house,10373,38392,2052,2145,2616,2460,7129,6680,4299,8621,1200,1190,Yes,Insurgency ,None,Place of origin,Access to better services ,NULL,None,<75%,<25%,<25%,None,<50%,<25%,<75%,Mattress,On-site (<10 mn),Piped water supply,>15 ltr,Yes,No,Not so good (Not hygienic),83,Burning,Yes,None,Yes,No,"Yes, on site",Yes,Once a month,Distribution,Yes,Malaria,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<75%,Petty trade,0,Yes,Yes,No,"Friends, neighbors and family",Other relief assistance,No
24,NG008,BORNO,NG008011,GWOZA,NG008011007,GWOZA WAKANE / BULABULIN,BO_S111,GWOZA WAKANE PRI. SCH.,13.68757,11.089,Click to open on google map,Informal,Spontaneous,Collective Settlement/Centre,"6,385 sq.m",INGO,NULL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Public/Government,Emergency shelter,235,1348,36,45,127,156,176,215,255,311,12,15,No,Insurgency ,None,Place of origin,Improved security ,NULL,None,>75%,<25%,None,None,<50%,<50%,<25%,Kitchen sets,On-site (<10 mn),Piped water supply,10 - 15 ltr,Yes,No,Not so good (Not hygienic),50,Burning,No,None,Yes,No,"Yes, on site",Yes,Once a week,Distribution,Yes,Malaria,Yes,Yes,On-site (<3 km),INGO,Yes,On-site,<75%,Collecting firewood,18,Yes,Yes,No,"Friends, neighbors and family",Other relief assistance,No
